index,adc_raw,adc_volts,adc_read_ns,dac_write_ns,proc_ns,loop_ns
0,2500134,0.745098,14222,20722,34944,36074
1,2500134,0.745098,13852,20574,34426,36019
2,2500135,0.745098,13889,20574,34463,35611
3,2500134,0.745098,13908,20592,34500,35648
4,2500135,0.745098,13908,20592,34500,35648
5,2500128,0.745096,13907,20574,34481,35630
6,2500134,0.745098,13926,20555,34481,35648
7,2500128,0.745096,13889,20537,34426,35593
8,2500134,0.745098,13889,20574,34463,35611
9,2500135,0.745098,13926,20629,34555,35722
10,2500134,0.745098,13852,20593,34445,35593
11,2500135,0.745098,13889,20574,34463,35630
12,2500128,0.745096,13926,20555,34481,35629
13,2500134,0.745098,13889,20593,34482,35630
14,2500128,0.745096,13907,20537,34444,35611
15,2500134,0.745098,13926,20592,34518,35685
16,2500135,0.745098,13908,20611,34519,35667
17,2500134,0.745098,13889,20537,34426,35574
18,2500135,0.745098,13907,20537,34444,35611
19,2500128,0.745096,13908,20648,34556,35704
20,2500134,0.745098,13889,20556,34445,35593
21,2500128,0.745096,13945,20574,34519,35685
22,2500134,0.745098,13889,20537,34426,35574
23,2500135,0.745098,13907,20537,34444,35611
24,2500128,0.745096,13907,20556,34463,35630
25,2500134,0.745098,13870,20611,34481,35648
26,2500128,0.745096,13889,20574,34463,35630
27,2500134,0.745098,13963,20611,34574,35722
28,2500128,0.745096,13852,20593,34445,35593
29,2500134,0.745098,13889,20574,34463,35611
30,2500134,0.745098,13926,20612,34538,38667
31,2500128,0.745096,13871,20592,34463,35629
32,2500134,0.745098,13852,20537,34389,35537
33,2500134,0.745098,13889,20593,34482,35649
34,2500128,0.745096,13907,20574,34481,35629
35,2500134,0.745098,13945,20611,34556,35704
36,2500128,0.745096,13926,20574,34500,35648
37,2500134,0.745098,13871,20611,34482,35630
38,2500128,0.745096,13852,20556,34408,35574
39,2500134,0.745098,13926,20574,34500,35648
40,2500135,0.745098,13907,20574,34481,35648
41,2500128,0.745096,13889,20555,34444,35611
42,2500134,0.745098,13926,20592,34518,35667
43,2500135,0.745098,13907,20611,34518,38648
44,2500134,0.745098,13907,20537,34444,35593
45,2500134,0.745098,13870,20593,34463,35630
46,2500128,0.745096,13889,20592,34481,35629
47,2500134,0.745098,13888,20556,34444,35593
48,2500135,0.745098,13926,22777,36703,37870
49,2500135,0.745098,14777,20723,35500,36649
50,2500135,0.745098,13889,20630,34519,35685
51,2500134,0.745098,13926,20593,34519,35667
52,2500135,0.745098,13908,20611,34519,35685
53,2500134,0.745098,13926,20555,34481,35629
54,2500135,0.745098,13926,20629,34555,35704
55,2500134,0.745098,13945,20537,34482,35630
56,2500135,0.745098,14092,20556,34648,35815
57,2500134,0.745098,13908,20555,34463,35629
58,2500128,0.745096,13908,20611,34519,35686
59,2500134,0.745098,13944,20611,34555,35703
60,2500128,0.745096,13926,20648,34574,35723
61,2500134,0.745098,13852,20592,34444,35592
62,2500128,0.745096,13908,20555,34463,35611
63,2500134,0.745098,13889,20556,34445,35612
64,2500135,0.745098,13907,20611,34518,35666
65,2500134,0.745098,13926,20574,34500,35667
66,2500135,0.745098,13908,20611,34519,35667
67,2500159,0.745106,13907,20667,34574,35722
68,2500135,0.745098,13907,20574,34481,35648
69,2500128,0.745096,13945,20518,34463,38574
70,2500134,0.745098,13888,20612,34500,35649
71,2500135,0.745098,13926,20574,34500,35648
72,2500134,0.745098,13926,20592,34518,35666
73,2500135,0.745098,13889,20611,34500,35667
74,2500159,0.745106,13908,20574,34482,35630
75,2500134,0.745098,13926,20593,34519,35667
76,2500128,0.745096,13871,20611,34482,35648
77,2500134,0.745098,13908,20611,34519,35685
78,2500128,0.745096,13963,20611,34574,35741
79,2500135,0.745098,13907,20611,34518,35666
80,2500159,0.745106,13908,20574,34482,35649
81,2500135,0.745098,13926,20574,34500,35648
82,2500135,0.745098,13833,20630,34463,38593
83,2500159,0.745106,13907,20556,34463,35611
84,2500134,0.745098,13889,20611,34500,35666
85,2500128,0.745096,13870,20630,34500,35649
86,2500134,0.745098,13926,20593,34519,35685
87,2500128,0.745096,13926,20612,34538,35704
88,2500134,0.745098,13908,20592,34500,35666
89,2500128,0.745096,13945,20592,34537,35685
90,2500134,0.745098,13926,20555,34481,35630
91,2500128,0.745096,13852,20611,34463,35630
92,2500134,0.745098,13907,20556,34463,35630
93,2500128,0.745096,13963,20611,34574,35740
94,2500134,0.745098,13926,20575,34501,35649
95,2500135,0.745098,13907,20593,34500,38611
96,2500128,0.745096,13926,20555,34481,35629
97,2500134,0.745098,13889,20630,34519,35686
98,2500128,0.745096,13926,20500,34426,35574
99,2500134,0.745098,13945,20611,34556,35722
100,2500128,0.745096,13908,20574,34482,35630
101,2500134,0.745098,13907,20593,34500,35648
102,2500135,0.745098,13944,20575,34519,35667
103,2500134,0.745098,13870,20630,34500,35648
104,2500135,0.745098,13907,20630,34537,35685
105,2500134,0.745098,13945,20611,34556,35704
106,2500135,0.745098,13908,20537,34445,35611
107,2500159,0.745106,13907,20611,34518,35685
108,2500134,0.745098,13889,20555,34444,38574
109,2500135,0.745098,13908,20648,34556,35704
110,2500134,0.745098,13889,20518,34407,35574
111,2500135,0.745098,13889,20611,34500,35667
112,2500128,0.745096,13926,20556,34482,35648
113,2500134,0.745098,13908,20611,34519,35667
114,2500128,0.745096,13926,20629,34555,35703
115,2500135,0.745098,13907,20630,34537,35686
116,2500159,0.745106,13926,20518,34444,35592
117,2500134,0.745098,13926,20575,34501,35649
118,2500128,0.745096,13889,20592,34481,35629
119,2500134,0.745098,13926,20667,34593,35760
120,2500128,0.745096,13944,20556,34500,35648
121,2500134,0.745098,13889,20630,34519,35685
122,2500128,0.745096,13926,20537,34463,35630
123,2500134,0.745098,13944,20611,34555,35703
124,2500128,0.745096,13907,20556,34463,35612
125,2500134,0.745098,13889,20648,34537,35685
126,2500128,0.745096,13944,20519,34463,35611
127,2500134,0.745098,13926,20630,34556,35704
128,2500135,0.745098,13907,20482,34389,35537
129,2500128,0.745096,14000,20648,34648,35796
130,2500135,0.745098,13889,20556,34445,35593
131,2500159,0.745106,13908,20592,34500,35666
132,2500135,0.745098,13944,20519,34463,35612
133,2500128,0.745096,13834,20648,34482,35648
134,2500134,0.745098,13907,20556,34463,35611
135,2500135,0.745098,13926,20630,34556,35704
136,2500134,0.745098,13907,20556,34463,37611
137,2500135,0.745098,13926,20556,34482,35630
138,2500128,0.745096,13963,20574,34537,35703
139,2500134,0.745098,13889,20630,34519,35667
140,2500128,0.745096,13926,20537,34463,35611
141,2500134,0.745098,13963,20593,34556,35704
142,2500128,0.745096,13926,20556,34482,35630
143,2500134,0.745098,13889,20574,34463,35629
144,2500135,0.745098,13945,20574,34519,35667
145,2500134,0.745098,13889,20629,34518,35685
146,2500128,0.745096,13870,20593,34463,35630
147,2500134,0.745098,13907,20593,34500,35667
148,2500135,0.745098,13852,20574,34426,35574
149,2500135,0.745098,13908,20629,34537,38666
150,2500134,0.745098,13926,20574,34500,35649
151,2500135,0.745098,13907,20611,34518,35666
152,2500134,0.745098,13870,20519,34389,35556
153,2500134,0.745098,13926,20629,34555,35722
154,2500128,0.745096,13889,20574,34463,35630
155,2500134,0.745098,13907,20593,34500,35648
156,2500128,0.745096,13907,20574,34481,35648
157,2500134,0.745098,13926,20593,34519,35667
158,2500128,0.745096,13870,20537,34407,35574
159,2500134,0.745098,13926,20593,34519,35667
160,2500135,0.745098,13852,21667,35519,36685
161,2500134,0.745098,14037,20574,34611,35759
162,2500135,0.745098,13945,20537,34482,37630
163,2500128,0.745096,13889,20593,34482,35630
164,2500134,0.745098,13926,20555,34481,35629
165,2500128,0.745096,13944,20575,34519,35686
166,2500134,0.745098,13907,20648,34555,35703
167,2500128,0.745096,13889,20537,34426,35593
168,2500134,0.745098,13945,20592,34537,35685
169,2500135,0.745098,13889,20611,34500,35648
170,2500134,0.745098,13963,20592,34555,35704
171,2500128,0.745096,13945,20592,34537,35685
172,2500134,0.745098,13888,20593,34481,35630
173,2500135,0.745098,14019,20518,34537,35685
174,2500134,0.745098,13926,20574,34500,35667
175,2500134,0.745098,13981,20556,34537,38667
176,2500128,0.745096,13907,20537,34444,35592
177,2500134,0.745098,13889,20574,34463,35630
178,2500135,0.745098,13889,20593,34482,35630
179,2500134,0.745098,13908,20555,34463,35629
180,2500135,0.745098,13945,20611,34556,35723
181,2500134,0.745098,13870,20593,34463,35611
182,2500135,0.745098,13907,20556,34463,35611
183,2500128,0.745096,13908,20518,34426,35574
184,2500134,0.745098,13944,20648,34592,35759
185,2500128,0.745096,13925,20593,34518,35667
186,2500134,0.745098,13963,20574,34537,35704
187,2500128,0.745096,13889,20574,34463,35611
188,2500134,0.745098,13908,20518,34426,35574
189,2500135,0.745098,13908,20592,34500,35648
190,2500159,0.745106,13889,20612,34501,35649
191,2500135,0.745098,13871,20555,34426,35592
192,2500128,0.745096,13926,20574,34500,35667
193,2500134,0.745098,13833,20574,34407,35574
194,2500135,0.745098,13926,20574,34500,35667
195,2500134,0.745098,13963,20555,34518,35666
196,2500135,0.745098,13907,20611,34518,35704
197,2500134,0.745098,13889,20556,34445,35593
198,2500135,0.745098,13926,20593,34519,35685
199,2500159,0.745106,13871,20592,34463,35611
200,2500134,0.745098,13926,20556,34482,35630
201,2500128,0.745096,13944,20575,34519,35667
202,2500134,0.745098,13852,20629,34481,35629
203,2500135,0.745098,13926,20630,34556,37704
204,2500134,0.745098,13963,20593,34556,35704
205,2500135,0.745098,13907,20611,34518,35666
206,2500134,0.745098,13945,20537,34482,35649
207,2500135,0.745098,13908,20611,34519,35685
208,2500134,0.745098,13907,20630,34537,35685
209,2500135,0.745098,13889,20555,34444,35611
210,2500134,0.745098,13926,20574,34500,35648
211,2500135,0.745098,13889,23741,37630,38797
212,2500134,0.745098,14463,22241,36704,37870
213,2500128,0.745096,13907,20556,34463,35630
214,2500128,0.745096,13889,20574,34463,37611
215,2500134,0.745098,13889,20537,34426,35574
216,2500135,0.745098,13945,20574,34519,35667
217,2500134,0.745098,13888,20556,34444,35611
218,2500135,0.745098,13926,20537,34463,35630
219,2500128,0.745096,13889,20574,34463,35629
220,2500134,0.745098,13907,20519,34426,35575
221,2500135,0.745098,13889,20537,34426,35592
222,2500134,0.745098,13926,20537,34463,35630
223,2500134,0.745098,13907,20575,34482,35630
224,2500128,0.745096,13907,20500,34407,35555
225,2500134,0.745098,13926,20537,34463,35630
226,2500135,0.745098,13834,20537,34371,35537
227,2500128,0.745096,13888,20519,34407,35574
228,2500134,0.745098,13889,20555,34444,35611
229,2500134,0.745098,13889,20630,34519,35667
230,2500159,0.745106,13925,20519,34444,35611
231,2500134,0.745098,13907,20667,34574,35741
232,2500128,0.745096,13907,20556,34463,35611
233,2500134,0.745098,13926,20537,34463,35611
234,2500128,0.745096,13926,20574,34500,35667
235,2500134,0.745098,13889,20574,34463,35611
236,2500135,0.745098,13908,20537,34445,35593
237,2500128,0.745096,13889,20537,34426,35592
238,2500134,0.745098,13833,20556,34389,35556
239,2500135,0.745098,13888,20538,34426,35593
240,2500128,0.745096,13945,20500,34445,35611
241,2500134,0.745098,13870,20574,34444,35592
242,2500134,0.745098,13907,20519,34426,38556
243,2500135,0.745098,13907,20593,34500,35648
244,2500134,0.745098,13908,20574,34482,35630
245,2500135,0.745098,13889,20518,34407,35555
246,2500128,0.745096,13925,20575,34500,35649
247,2500134,0.745098,13870,20574,34444,35592
248,2500135,0.745098,13907,20537,34444,35611
249,2500128,0.745096,13907,20500,34407,35556
250,2500134,0.745098,13870,20593,34463,35630
251,2500135,0.745098,13870,20537,34407,35555
252,2500159,0.745106,13945,20481,34426,35574
253,2500134,0.745098,13889,20574,34463,35630
254,2500135,0.745098,13907,20482,34389,35556
255,2500128,0.745096,13907,20574,34481,35629
256,2500134,0.745098,13871,20555,34426,35574
257,2500135,0.745098,13870,20556,34426,35575
258,2500159,0.745106,13926,20611,34537,35685
259,2500135,0.745098,13871,20574,34445,35611
260,2500128,0.745096,13908,20518,34426,35574
261,2500134,0.745098,13982,20555,34537,35685
262,2500135,0.745098,13852,20519,34371,35519
263,2500159,0.745106,13907,20463,34370,35518
264,2500134,0.745098,13926,20555,34481,35630
265,2500135,0.745098,13852,20518,34370,35537
266,2500128,0.745096,13926,20518,34444,35611
267,2500134,0.745098,13907,20556,34463,35630
268,2500135,0.745098,13870,20500,34370,35537
269,2500128,0.745096,13870,20537,34407,35574
270,2500134,0.745098,13907,20556,34463,35630
271,2500135,0.745098,13907,20575,34482,35630
272,2500128,0.745096,15426,20777,36203,37351
273,2500128,0.745096,13926,20555,34481,35630
274,2500134,0.745098,13871,20574,34445,35593
275,2500134,0.745098,13926,20574,34500,35648
276,2500128,0.745096,13926,20611,34537,35685
277,2500135,0.745098,13889,20500,34389,35556
278,2500128,0.745096,13944,20538,34482,35630
279,2500134,0.745098,13907,20556,34463,35611
280,2500135,0.745098,13834,20629,34463,35629
281,2500128,0.745096,13907,20537,34444,35611
282,2500134,0.745098,13907,20611,34518,35667
283,2500128,0.745096,13889,20611,34500,35667
284,2500134,0.745098,13889,20574,34463,35611
285,2500135,0.745098,13963,20556,34519,35667
286,2500134,0.745098,13852,20592,34444,35592
287,2500135,0.745098,13888,20538,34426,35575
288,2500128,0.745096,13871,20592,34463,35629
289,2500134,0.745098,13870,20593,34463,35630
290,2500135,0.745098,13852,20685,34537,35685
291,2500134,0.745098,13871,20592,34463,35611
292,2500135,0.745098,13871,20629,34500,35648
293,2500128,0.745096,13889,20555,34444,35593
294,2500134,0.745098,13926,20648,34574,35741
295,2500128,0.745096,13889,20556,34445,35593
296,2500134,0.745098,13889,20556,34445,35611
297,2500135,0.745098,13889,20537,34426,35592
298,2500159,0.745106,13871,20592,34463,35611
299,2500134,0.745098,13889,20574,34463,35612
300,2500128,0.745096,13926,20611,34537,35685
301,2500134,0.745098,13870,20482,34352,35500
302,2500135,0.745098,13870,20575,34445,35593
303,2500128,0.745096,13908,20537,34445,35611
304,2500134,0.745098,13870,20648,34518,35666
305,2500135,0.745098,13870,20519,34389,35538
306,2500128,0.745096,13870,20593,34463,35611
307,2500134,0.745098,13870,20556,34426,35574
308,2500135,0.745098,13889,20537,34426,35574
309,2500128,0.745096,13870,20538,34408,35556
310,2500134,0.745098,13852,20518,34370,35518
311,2500134,0.745098,13926,20574,34500,35648
312,2500128,0.745096,13871,20592,34463,35611
313,2500134,0.745098,13926,20519,34445,35612
314,2500135,0.745098,13889,20574,34463,35611
315,2500159,0.745106,13907,20574,34481,35629
316,2500134,0.745098,13870,20611,34481,35630
317,2500128,0.745096,13889,20592,34481,35648
318,2500134,0.745098,13908,20611,34519,35667
319,2500128,0.745096,13889,20518,34407,35574
320,2500134,0.745098,13870,20593,34463,35630
321,2500135,0.745098,13871,20500,34371,35537
322,2500128,0.745096,13926,20574,34500,35648
323,2500134,0.745098,13870,20556,34426,35593
324,2500135,0.745098,13889,20592,34481,35629
325,2500128,0.745096,13889,20574,34463,35630
326,2500134,0.745098,13889,20556,34445,35593
327,2500128,0.745096,13852,20611,34463,35648
328,2500134,0.745098,13907,20612,34519,37667
329,2500135,0.745098,13889,20537,34426,35574
330,2500128,0.745096,13889,20592,34481,35629
331,2500134,0.745098,13814,20574,34388,35537
332,2500135,0.745098,13889,20574,34463,35630
333,2500128,0.745096,13889,20537,34426,35593
334,2500134,0.745098,13797,20592,34389,35555
335,2500135,0.745098,13870,20574,34444,35593
336,2500128,0.745096,13926,20574,34500,35667
337,2500134,0.745098,13889,20481,34370,35518
338,2500135,0.745098,13907,20519,34426,35593
339,2500128,0.745096,13926,20574,34500,35667
340,2500134,0.745098,13889,20574,34463,35629
341,2500128,0.745096,13852,20481,34333,35500
342,2500128,0.745096,13925,20593,34518,35667
343,2500135,0.745098,13889,20574,34463,35630
344,2500128,0.745096,13908,20574,34482,35648
345,2500134,0.745098,13889,20444,34333,35500
346,2500135,0.745098,13870,20556,34426,35593
347,2500128,0.745096,13889,20556,34445,35611
348,2500134,0.745098,13908,20574,34482,35648
349,2500135,0.745098,13926,20574,34500,35648
350,2500134,0.745098,13908,20592,34500,35648
351,2500135,0.745098,13907,20556,34463,35612
352,2500128,0.745096,13907,20556,34463,35611
353,2500134,0.745098,13889,20593,34482,35648
354,2500128,0.745096,13889,20574,34463,35611
355,2500134,0.745098,13852,20593,34445,35593
356,2500135,0.745098,13889,20574,34463,35629
357,2500128,0.745096,13907,20482,34389,35556
358,2500134,0.745098,13870,20611,34481,35648
359,2500135,0.745098,13889,20574,34463,35611
360,2500134,0.745098,13945,20593,34538,35686
361,2500135,0.745098,13852,20555,34407,35555
362,2500128,0.745096,13945,20500,34445,35593
363,2500134,0.745098,13871,20481,34352,35518
364,2500134,0.745098,13944,20611,34555,35704
365,2500128,0.745096,13945,20555,34500,35648
366,2500134,0.745098,13963,20575,34538,35686
367,2500128,0.745096,13907,20519,34426,35574
368,2500134,0.745098,13926,20555,34481,35629
369,2500135,0.745098,13889,20611,34500,35667
370,2500134,0.745098,13908,20592,34500,35648
371,2500134,0.745098,13907,20556,34463,37593
372,2500128,0.745096,13870,20556,34426,35574
373,2500134,0.745098,13852,20500,34352,35519
374,2500134,0.745098,13908,20574,34482,35648
375,2500135,0.745098,13889,20518,34407,35555
376,2500128,0.745096,13907,20593,34500,35649
377,2500135,0.745098,13907,20574,34481,35629
378,2500128,0.745096,13907,20648,34555,35722
379,2500134,0.745098,13871,20629,34500,35667
380,2500128,0.745096,13889,20556,34445,35593
381,2500134,0.745098,13907,20537,34444,35592
382,2500135,0.745098,13871,20592,34463,35630
383,2500134,0.745098,13926,20574,34500,35648
384,2500135,0.745098,22629,29074,51703,52852
385,2500134,0.745098,14260,20537,34797,35945
386,2500134,0.745098,13870,20574,34444,35592
387,2500134,0.745098,13870,20593,34463,35630
388,2500128,0.745096,13871,20574,34445,35593
389,2500134,0.745098,13870,20667,34537,35685
390,2500135,0.745098,13870,20501,34371,35519
391,2500128,0.745096,13926,20537,34463,35629
392,2500134,0.745098,13907,20574,34481,35648
393,2500135,0.745098,13833,20574,34407,35556
394,2500159,0.745106,13945,20555,34500,35648
395,2500135,0.745098,13870,20611,34481,35648
396,2500128,0.745096,13888,20556,34444,35593
397,2500134,0.745098,13889,20556,34445,35593
398,2500135,0.745098,13963,20630,34593,35759
399,2500134,0.745098,14315,20833,35148,36296
400,2500128,0.745096,14186,20814,35000,36148
401,2500134,0.745098,14129,20815,34944,36093
402,2500135,0.745098,14130,20833,34963,36111
403,2500159,0.745106,14148,20796,34944,36111
404,2500134,0.745098,14129,20834,34963,36112
405,2500135,0.745098,14074,20815,34889,36055
406,2500128,0.745096,14112,20814,34926,36111
407,2500134,0.745098,14000,20759,34759,35908
408,2500134,0.745098,13871,20630,34501,35667
409,2500135,0.745098,13870,20611,34481,35629
410,2500134,0.745098,13889,20611,34500,35648
411,2500135,0.745098,13907,20556,34463,35612
412,2500128,0.745096,13889,20630,34519,35685
413,2500134,0.745098,13889,20574,34463,35611
414,2500128,0.745096,13889,20629,34518,35685
415,2500134,0.745098,13926,20593,34519,35667
416,2500128,0.745096,13907,20574,34481,35648
417,2500134,0.745098,13870,20500,34370,35537
418,2500135,0.745098,13907,20593,34500,35667
419,2500159,0.745106,13907,20593,34500,36667
420,2500134,0.745098,13889,20592,34481,35629
421,2500128,0.745096,13889,20555,34444,35611
422,2500134,0.745098,13907,20611,34518,35667
423,2500135,0.745098,13889,20556,34445,35593
424,2500134,0.745098,13889,20574,34463,35611
425,2500135,0.745098,13889,20574,34463,35611
426,2500128,0.745096,13907,20630,34537,35704
427,2500134,0.745098,13907,20519,34426,35574
428,2500128,0.745096,13907,20685,34592,35759
429,2500134,0.745098,13889,20593,34482,35630
430,2500128,0.745096,13926,20611,34537,35685
431,2500134,0.745098,13889,20611,34500,35667
432,2500128,0.745096,13870,20575,34445,35593
433,2500134,0.745098,13907,20537,34444,35592
434,2500135,0.745098,13926,20611,34537,35704
435,2500134,0.745098,13888,20575,34463,35630
436,2500135,0.745098,13944,20611,34555,35703
437,2500159,0.745106,13926,20612,34538,35686
438,2500135,0.745098,13871,20611,34482,35648
439,2500159,0.745106,13908,20555,34463,35629
440,2500134,0.745098,13926,20611,34537,35686
441,2500128,0.745096,13907,20611,34518,35666
442,2500134,0.745098,13907,20537,34444,35593
443,2500128,0.745096,13908,20518,34426,35574
444,2500134,0.745098,13871,20611,34482,35630
445,2500135,0.745098,13889,20556,34445,35611
446,2500128,0.745096,13926,20593,34519,35667
447,2500134,0.745098,13926,20629,34555,37703
448,2500128,0.745096,13926,20463,34389,35538
449,2500128,0.745096,13889,20519,34408,35574
450,2500134,0.745098,13908,20629,34537,35703
451,2500128,0.745096,13888,20538,34426,35575
452,2500134,0.745098,13889,20574,34463,35629
453,2500135,0.745098,13870,20574,34444,35611
454,2500128,0.745096,13889,20519,34408,35556
455,2500134,0.745098,13908,20555,34463,35611
456,2500135,0.745098,13870,20704,34574,35741
457,2500134,0.745098,13852,20574,34426,35574
458,2500135,0.745098,13926,20593,34519,35667
459,2500134,0.745098,13907,20556,34463,35611
460,2500134,0.745098,13926,20556,34482,35630
461,2500128,0.745096,13926,20611,34537,35685
462,2500134,0.745098,13908,20629,34537,35666
463,2500128,0.745096,13908,20592,34500,35667
464,2500134,0.745098,13889,20593,34482,35630
465,2500128,0.745096,13870,20648,34518,35685
466,2500134,0.745098,14000,20611,34611,35778
467,2500159,0.745106,13851,20593,34444,35611
468,2500134,0.745098,13889,20611,34500,35648
469,2500128,0.745096,13926,20556,34482,35630
470,2500134,0.745098,13889,20592,34481,35648
471,2500135,0.745098,13870,20556,34426,35593
472,2500134,0.745098,13926,20556,34482,35648
473,2500135,0.745098,13926,20611,34537,35685
474,2500159,0.745106,13889,20593,34482,35630
475,2500134,0.745098,13907,20611,34518,37685
476,2500128,0.745096,13926,20611,34537,35685
477,2500134,0.745098,13889,20593,34482,35649
478,2500128,0.745096,13889,20611,34500,35666
479,2500134,0.745098,13908,20555,34463,35611
480,2500135,0.745098,13889,20574,34463,35630
481,2500159,0.745106,13852,20592,34444,35611
482,2500134,0.745098,13908,20611,34519,35667
483,2500128,0.745096,13889,20574,34463,35611
484,2500134,0.745098,13945,20592,34537,35685
485,2500128,0.745096,13888,20556,34444,35593
486,2500134,0.745098,13852,20611,34463,35611
487,2500135,0.745098,13889,20574,34463,35630
488,2500128,0.745096,13889,20630,34519,35685
489,2500134,0.745098,13871,20592,34463,35611
490,2500128,0.745096,13944,20519,34463,35630
491,2500134,0.745098,13907,20574,34481,35648
492,2500135,0.745098,13889,20611,34500,35667
493,2500134,0.745098,13907,20556,34463,35611
494,2500135,0.745098,13888,20556,34444,35574
495,2500128,0.745096,13889,28500,42389,43537
496,2500128,0.745096,17981,26926,44907,46074
497,2500134,0.745098,14778,21778,36556,37723
498,2500134,0.745098,15260,21703,36963,38129
499,2500128,0.745096,16130,21000,37130,38278
500,2500134,0.745098,17371,20907,38278,39426
501,2500128,0.745096,14000,20574,34574,35741
502,2500135,0.745098,13944,20575,34519,35667
503,2500128,0.745096,13871,20555,34426,35592
504,2500134,0.745098,13889,20518,34407,35574
505,2500135,0.745098,13907,20537,34444,35611
506,2500159,0.745106,13871,20574,34445,35612
507,2500134,0.745098,13926,20555,34481,35629
508,2500128,0.745096,13870,20574,34444,35611
509,2500134,0.745098,13833,20574,34407,35556
510,2500134,0.745098,13889,20500,34389,35537
511,2500135,0.745098,13852,20555,34407,35574
512,2500128,0.745096,13889,20537,34426,35574
513,2500134,0.745098,13889,20500,34389,35556
514,2500135,0.745098,13889,20648,34537,35685
515,2500134,0.745098,13871,20537,34408,35556
516,2500134,0.745098,13889,20537,34426,35592
517,2500135,0.745098,13852,20482,34334,35501
518,2500128,0.745096,13871,20518,34389,35555
519,2500134,0.745098,13852,20574,34426,35574
520,2500134,0.745098,13889,20537,34426,35574
521,2500128,0.745096,13889,20537,34426,35593
522,2500134,0.745098,13870,20537,34407,35574
523,2500134,0.745098,13889,20555,34444,35611
524,2500128,0.745096,13981,20519,34500,35667
525,2500134,0.745098,13907,20500,34407,35574
526,2500135,0.745098,13926,20555,34481,35648
527,2500134,0.745098,13871,20555,34426,35574
528,2500134,0.745098,13889,20537,34426,35593
529,2500135,0.745098,13908,20611,34519,35667
530,2500134,0.745098,13870,20574,34444,35592
531,2500135,0.745098,13888,20463,34351,35500
532,2500128,0.745096,13926,20537,34463,35612
533,2500134,0.745098,13889,20500,34389,35537
534,2500134,0.745098,13889,20555,34444,38592
535,2500134,0.745098,13945,20556,34501,35649
536,2500128,0.745096,13871,20537,34408,35574
537,2500134,0.745098,13889,20518,34407,35555
538,2500134,0.745098,13871,20537,34408,35556
539,2500135,0.745098,13907,20612,34519,35667
540,2500134,0.745098,13889,20463,34352,35500
541,2500134,0.745098,13889,20574,34463,35629
542,2500128,0.745096,13889,20537,34426,35574
543,2500134,0.745098,13889,20556,34445,35612
544,2500135,0.745098,13889,20574,34463,35611
545,2500128,0.745096,13870,20574,34444,35592
546,2500134,0.745098,13870,20482,34352,35519
547,2500134,0.745098,13889,20519,34408,35556
548,2500135,0.745098,13870,20556,34426,35574
549,2500159,0.745106,13889,20555,34444,35592
550,2500134,0.745098,13889,20593,34482,35630
551,2500128,0.745096,13870,20556,34426,35574
552,2500134,0.745098,13907,20537,34444,35611
553,2500135,0.745098,13889,20592,34481,35648
554,2500128,0.745096,13907,20574,34481,35630
555,2500134,0.745098,13889,20555,34444,35611
556,2500128,0.745096,13926,20500,34426,35593
557,2500134,0.745098,13888,20575,34463,35630
558,2500135,0.745098,13907,20574,34481,35629
559,2500128,0.745096,13926,20574,34500,35648
560,2500134,0.745098,13889,20574,34463,35630
561,2500128,0.745096,13926,20482,34408,35556
562,2500128,0.745096,13907,20556,34463,38574
563,2500134,0.745098,13870,20648,34518,35685
564,2500135,0.745098,13907,20463,34370,35537
565,2500128,0.745096,13926,20519,34445,35593
566,2500134,0.745098,13907,20574,34481,35629
567,2500135,0.745098,13852,20556,34408,35575
568,2500128,0.745096,13889,20537,34426,35592
569,2500134,0.745098,13907,20500,34407,35574
570,2500135,0.745098,13944,20538,34482,35649
571,2500134,0.745098,13926,20518,34444,35592
572,2500134,0.745098,13944,20537,34481,35648
573,2500128,0.745096,13889,20574,34463,35630
574,2500134,0.745098,13926,20556,34482,35630
575,2500135,0.745098,13889,20519,34408,35574
576,2500128,0.745096,13926,20537,34463,35611
577,2500134,0.745098,13908,20574,34482,35630
578,2500128,0.745096,13889,20574,34463,35629
579,2500134,0.745098,13852,20463,34315,35482
580,2500134,0.745098,13925,20519,34444,35611
581,2500135,0.745098,13870,20537,34407,35574
582,2500159,0.745106,13908,20537,34445,35593
583,2500134,0.745098,13908,20593,34501,35667
584,2500128,0.745096,13833,20556,34389,35537
585,2500134,0.745098,13908,20500,34408,35574
586,2500134,0.745098,13889,20555,34444,35592
587,2500128,0.745096,13908,20537,34445,35593
588,2500134,0.745098,13889,20500,34389,35537
589,2500134,0.745098,13889,20574,34463,35611
590,2500134,0.745098,13907,20556,34463,38593
591,2500128,0.745096,13907,20556,34463,35611
592,2500134,0.745098,13870,20519,34389,35556
593,2500135,0.745098,13889,20574,34463,35611
594,2500128,0.745096,13889,20481,34370,35518
595,2500134,0.745098,13908,20574,34482,35630
596,2500135,0.745098,13870,20500,34370,35537
597,2500135,0.745098,13908,20518,34426,35574
598,2500159,0.745106,13889,20556,34445,35593
599,2500134,0.745098,13926,20537,34463,35611
600,2500128,0.745096,13926,20518,34444,35611
601,2500134,0.745098,13889,20481,34370,35537
602,2500134,0.745098,13889,20537,34426,35574
603,2500135,0.745098,13888,20519,34407,35556
604,2500128,0.745096,13889,20519,34408,35556
605,2500134,0.745098,13926,20500,34426,35574
