index,adc_raw,adc_volts,adc_read_ns,dac_write_ns,proc_ns,loop_ns
32744,1468722,0.437713,27352,20333,47685,66463
32745,1176044,0.350488,27370,20204,47574,66371
32746,925544,0.275834,27388,20297,47685,66463
32747,728348,0.217065,27408,20203,47611,67629
32748,592434,0.176559,27333,20259,47592,66389
32749,524306,0.156255,27389,20222,47611,66445
32750,526711,0.156972,27351,20278,47629,66407
32751,600112,0.178847,27315,20278,47593,66445
32752,740659,0.220734,27407,20296,47703,67703
32753,942010,0.280741,27334,20203,47537,66315
32754,1195672,0.356338,27333,20241,47574,66389
32755,1490940,0.444335,27370,20297,47667,66445
32756,1814636,0.540804,27389,20260,47649,66426
32757,2152459,0.641483,27334,20314,47648,67666
32758,2489748,0.742003,27370,20241,47611,66445
32759,2811332,0.837842,27371,20259,47630,66537
32760,3103395,0.924884,27296,20241,47537,66333
32761,3353999,0.999570,27333,20296,47629,66426
32762,3551401,1.058400,27370,20241,47611,66445
32763,3687274,1.098893,27352,20314,47666,67703
32764,3755370,1.119188,27352,20296,47648,66445
32765,3753147,1.118525,27334,20314,47648,66518
32766,3680066,1.096745,27371,20296,47667,66482
32767,3539768,1.054933,27370,20222,47592,66481
32768,3338345,0.994904,27370,20241,47611,66408
32769,3084873,0.919364,27352,20297,47649,67704
32770,2790260,0.831562,27407,20260,47667,66463
32771,2467131,0.735262,27371,20278,47649,66463
32772,2129452,0.634626,27315,20185,47500,66296
32773,1792268,0.534138,27278,20222,47500,66296
32774,1470179,0.438148,27333,20222,47555,67648
32775,1177462,0.350911,27352,20296,47648,66500
32776,926886,0.276234,27352,20204,47556,66334
32777,729490,0.217405,27352,20241,47593,66389
32778,593222,0.176794,27370,20278,47648,66444
32779,524737,0.156384,27371,20222,47593,67630
32780,527044,0.157071,27333,20389,47722,66518
32781,600321,0.178910,27371,20240,47611,66500
32782,740586,0.220712,27371,20314,47685,66463
32783,941665,0.280638,27407,20222,47629,66500
32784,1195170,0.356188,27352,20333,47685,66482
32785,1490394,0.444172,27389,20278,47667,67704
32786,1813946,0.540598,27703,20445,48148,66648
32787,2151644,0.641240,27574,20463,48037,66833
32788,2488818,0.741726,27556,20481,48037,66796
32789,2810401,0.837565,27574,20426,48000,65538
32790,3102453,0.924603,27518,20463,47981,66777
32791,3353077,0.999295,27555,20463,48018,66889
32792,3550588,1.058158,27537,20445,47982,66723
32793,3686780,1.098746,27481,20463,47944,66740
32794,3755187,1.119133,27482,20444,47926,66704
32795,3753014,1.118485,27518,20482,48000,66778
32796,3679981,1.096720,27611,20371,47982,66741
32797,3540011,1.055006,27555,20463,48018,66851
32798,3338771,0.995031,27518,20389,47907,66667
32799,3085329,0.919500,27519,20444,47963,66852
32800,2790825,0.831731,27555,20389,47944,65500
32801,2467710,0.735435,27500,20482,47982,66741
32802,2130031,0.634799,27556,20481,48037,66833
32803,1792745,0.534280,27556,20481,48037,66815
32804,1470382,0.438208,27574,20500,48074,66870
32805,1177410,0.350896,27500,20463,47963,66760
32806,926695,0.276177,27538,20444,47982,66759
32807,729201,0.217319,27537,20426,47963,66815
32808,592878,0.176691,27500,20463,47963,66778
32809,524274,0.156246,27574,20444,48018,66814
32810,526294,0.156848,27537,20444,47981,65500
32811,599292,0.178603,27556,20444,48000,66778
32812,739395,0.220357,27574,20463,48037,66797
32813,940378,0.280255,27556,20462,48018,66851
32814,1193672,0.355742,27555,20426,47981,66778
32815,1488693,0.443665,27556,20463,48019,66871
32816,1812233,0.540088,27538,20481,48019,66796
32817,2149994,0.640748,27500,20444,47944,66722
32818,2487368,0.741294,27500,20444,47944,66741
32819,2809118,0.837183,27592,20408,48000,65519
32820,3101489,0.924316,27555,20426,47981,66777
32821,3352342,0.999076,27574,20444,48018,66815
32822,3550135,1.058023,27519,20500,48019,66797
32823,3686528,1.098671,27519,20500,48019,66907
32824,3755048,1.119092,27519,20444,47963,66759
32825,3753123,1.118518,27519,20444,47963,66778
32826,3680380,1.096839,27518,20482,48000,66815
32827,3540501,1.055152,27574,20500,48074,66889
32828,3339534,0.995259,27574,20500,48074,65611
32829,3086337,0.919800,27574,20463,48037,66870
32830,2791955,0.832068,27556,20426,47982,66760
32831,2468975,0.735812,27518,20482,48000,66852
32832,2131379,0.635201,27556,20463,48019,66796
32833,1794068,0.534674,27574,20426,48000,66759
32834,1471802,0.438631,27537,20445,47982,66741
32835,1178802,0.351310,27518,20500,48018,66796
32836,927990,0.276563,27519,20463,47982,65519
32837,730264,0.217636,27500,20389,47889,66648
32838,593526,0.176885,27482,20481,47963,66759
32839,524713,0.156377,27555,20463,48018,66889
32840,526479,0.156903,27556,20407,47963,66759
32841,599354,0.178621,27519,20481,48000,66778
32842,739386,0.220354,27574,20482,48056,66871
32843,940294,0.280229,27574,20482,48056,66833
32844,1193487,0.355687,27518,20482,48000,66778
32845,1488440,0.443590,27518,20482,48000,65611
32846,1811871,0.539980,27222,19926,47148,65870
32847,2149450,0.640586,27018,19889,46907,67037
32848,2486626,0.741072,26963,19796,46759,66778
32849,2808459,0.836986,26945,19870,46815,66852
32850,3100928,0.924149,26944,19871,46815,65593
32851,3351952,0.998960,26945,19889,46834,66852
32852,3549962,1.057971,26907,19907,46814,66814
32853,3686652,1.098708,26944,19945,46889,66908
32854,3755525,1.119234,26926,19833,46759,66796
32855,3754010,1.118782,26945,19907,46852,66926
32856,3681549,1.097187,26926,19852,46778,66778
32857,3541968,1.055589,26944,19778,46722,65500
32858,3341157,0.995742,26908,19870,46778,66796
32859,3088087,0.920322,26982,19944,46926,66963
32860,2793808,0.832620,26926,19852,46778,66815
32861,2471010,0.736418,26944,19852,46796,66889
32862,2133217,0.635748,26925,19982,46907,66926
32863,1795692,0.535158,26963,19926,46889,65741
32864,1473247,0.439062,26945,19944,46889,66944
32865,1180131,0.351706,26944,19908,46852,66908
32866,929180,0.276917,26945,19907,46852,66870
32867,731326,0.217952,26926,19889,46815,66852
32868,594510,0.177178,26944,19963,46907,65685
32869,525492,0.156609,26944,19908,46852,66871
32870,527091,0.157085,26944,19926,46870,66870
32871,599663,0.178714,26944,19907,46851,66944
32872,739351,0.220344,26963,19870,46833,66852
32873,939913,0.280116,26944,19908,46852,66871
32874,1192868,0.355502,26944,19871,46815,65574
32875,1487548,0.443324,26963,19870,46833,66833
32876,1810730,0.539640,26944,19889,46833,66852
32877,2148301,0.640244,26907,19944,46851,66944
32878,2485571,0.740758,26944,19889,46833,66852
32879,2807441,0.836683,26926,19907,46833,65704
32880,3099928,0.923851,26926,19907,46833,66870
32881,3351052,0.998691,26944,19926,46870,66889
32882,3549032,1.057694,26945,19907,46852,66889
32883,3685860,1.098472,26926,19926,46852,66871
32884,3754898,1.119047,26944,19889,46833,66870
32885,3753539,1.118642,26944,19926,46870,65685
32886,3681177,1.097076,26926,19963,46889,66926
32887,3541852,1.055554,26944,19797,46741,66834
32888,3341223,0.995762,26981,19945,46926,66963
32889,3088155,0.920342,26889,19907,46796,66814
32890,2793984,0.832672,26982,19944,46926,65704
32891,2471241,0.736487,26963,19814,46777,66796
32892,2133617,0.635867,26907,19889,46796,66815
32893,1796271,0.535331,26945,19907,46852,66926
32894,1473912,0.439260,26963,19797,46760,66760
32895,1180686,0.351872,26945,19889,46834,66926
32896,929570,0.277033,26944,19926,46870,66870
32897,731538,0.218015,26926,19852,46778,65537
32898,594478,0.177168,26926,19981,46907,66907
32899,525246,0.156536,26908,19796,46704,66741
32900,526557,0.156926,26944,19852,46796,66815
32901,598838,0.178468,26926,19852,46778,66815
32902,738269,0.220021,26871,19944,46815,66870
32903,938681,0.279749,26963,19889,46852,65741
32904,1191544,0.355108,26926,19851,46777,66833
32905,1486335,0.442962,26926,19926,46852,66871
32906,1809571,0.539294,27760,20555,48315,68259
32907,2147271,0.639937,27574,20519,48093,66908
32908,2484651,0.740484,27556,20463,48019,66796
32909,2806648,0.836446,27574,20463,48037,65648
32910,3099327,0.923672,27537,20463,48000,66796
32911,3350479,0.998521,27555,20463,48018,66889
32912,3548701,1.057595,27556,20481,48037,66852
32913,3685620,1.098400,27519,20463,47982,66741
32914,3754884,1.119043,27537,20463,48000,66778
32915,3753795,1.118718,27575,20481,48056,66833
32916,3681781,1.097256,27555,20519,48074,65593
32917,3542632,1.055787,27556,20444,48000,66777
32918,3342273,0.996075,27537,20482,48019,66797
32919,3089454,0.920729,27537,20463,48000,66833
32920,2795327,0.833072,27537,20463,48000,66815
32921,2472632,0.736902,27556,20500,48056,66815
32922,2135091,0.636307,27593,20500,48093,66852
32923,1797651,0.535742,27556,20463,48019,66815
32924,1475224,0.439651,27518,20519,48037,65611
32925,1182106,0.352295,27574,20500,48074,66907
32926,931040,0.277472,27575,20425,48000,66796
32927,732858,0.218409,27555,20500,48055,66926
32928,595736,0.177543,27537,20445,47982,66760
32929,526306,0.156851,27574,20482,48056,66852
32930,527424,0.157185,27556,20481,48037,66851
32931,599519,0.178671,27556,20463,48019,65556
32932,738679,0.220144,27555,20426,47981,66759
32933,938842,0.279797,27556,20444,48000,66778
32934,1191463,0.355084,27537,20463,48000,66778
32935,1486058,0.442880,27574,20463,48037,66889
32936,1809037,0.539135,27556,20463,48019,66815
32937,2146384,0.639672,27556,20444,48000,66777
32938,2483576,0.740163,27556,20481,48037,66778
32939,2805455,0.836091,27500,20500,48000,65556
32940,3098185,0.923331,27518,20482,48000,66778
32941,3349609,0.998261,27574,20482,48056,66889
32942,3548113,1.057420,27537,20500,48037,66814
32943,3685374,1.098327,27518,20426,47944,66815
32944,3754825,1.119025,27556,20426,47982,66760
32945,3753836,1.118730,27593,20407,48000,66777
32946,3682078,1.097345,27555,20482,48037,66834
32947,3542895,1.055865,27574,20445,48019,66815
32948,3342548,0.996157,27555,20482,48037,65574
32949,3089879,0.920856,27574,20500,48074,66870
32950,2795841,0.833226,27574,20463,48037,66833
32951,2473116,0.737046,27537,20389,47926,66908
32952,2135418,0.636404,27519,20463,47982,66778
32953,1797994,0.535844,27593,20500,48093,66889
32954,1475465,0.439723,27556,20500,48056,66833
32955,1182038,0.352275,27519,20481,48000,65518
32956,930516,0.277315,27574,20426,48000,66797
32957,731990,0.218150,27537,20463,48000,66870
32958,594615,0.177209,27482,20463,47945,66704
32959,524924,0.156440,27574,20444,48018,66870
32960,525853,0.156716,27537,20481,48018,66815
32961,597955,0.178204,27518,20445,47963,66741
32962,737105,0.219674,27574,20426,48000,66778
32963,937252,0.279323,27537,20444,47981,66759
32964,1189902,0.354618,27500,20444,47944,65463
32965,1484373,0.442378,27574,20482,48056,66852
32966,1807540,0.538689,27685,20519,48204,66741
32967,2145042,0.639272,27555,20537,48092,66981
32968,2482381,0.739807,27574,20407,47981,66796
32969,2804457,0.835793,27555,20519,48074,66871
32970,3097385,0.923093,27555,20482,48037,66815
32971,3349021,0.998086,27574,20463,48037,66833
32972,3547603,1.057268,27574,20482,48056,65593
32973,3685098,1.098245,27537,20481,48018,66870
32974,3754790,1.119015,27574,20463,48037,66815
32975,3754011,1.118783,27500,20500,48000,66852
32976,3682358,1.097428,27574,20463,48037,66815
32977,3543570,1.056066,27575,20425,48000,66777
32978,3343444,0.996424,27592,20463,48055,66815
32979,3090858,0.921148,27537,20482,48019,65556
32980,2796998,0.833570,27556,20426,47982,66741
32981,2474388,0.737425,27556,20481,48037,66833
32982,2136756,0.636803,27518,20482,48000,66778
32983,1799305,0.536235,27555,20463,48018,66870
32984,1476632,0.440071,27537,20500,48037,66815
32985,1183047,0.352576,27519,20426,47945,66741
32986,931336,0.277560,27537,20482,48019,66815
32987,732882,0.218416,27537,20500,48037,66814
32988,595368,0.177434,27574,20482,48056,65612
32989,525460,0.156599,27593,20481,48074,66944
32990,526099,0.156790,27500,20482,47982,66778
32991,597703,0.178129,27518,20482,48000,66889
32992,736576,0.219517,27574,20463,48037,66833
32993,936417,0.279074,27593,20500,48093,66871
32994,1188809,0.354293,27555,20463,48018,65555
32995,1483149,0.442013,27611,20445,48056,66834
32996,1806178,0.538283,27556,20463,48019,66796
32997,2143788,0.638899,27555,20482,48037,66815
32998,2481230,0.739464,27575,20444,48019,66796
32999,2803428,0.835487,27537,20481,48018,66870
33000,3096448,0.922814,27519,20463,47982,66723
33001,3348283,0.997866,27556,20463,48019,66796
33002,3547246,1.057162,27574,20463,48037,65593
33003,3684831,1.098165,27537,20500,48037,66814
33004,3754674,1.118980,27537,20371,47908,66686
33005,3754198,1.118838,27500,20482,47982,66852
33006,3682790,1.097557,27555,20500,48055,66851
33007,3544184,1.056249,27574,20389,47963,66797
33008,3344159,0.996637,27593,20407,48000,66796
33009,3091995,0.921486,27500,20500,48000,66796
33010,2798455,0.834005,27574,20482,48056,66871
33011,2476013,0.737909,27537,20500,48037,65611
33012,2138530,0.637332,27555,20408,47963,66778
33013,1801155,0.536786,27519,20463,47982,66778
33014,1478402,0.440598,27574,20481,48055,66851
33015,1184762,0.353087,27518,20426,47944,66815
33016,932997,0.278055,27555,20389,47944,66741
33017,734218,0.218814,27593,20444,48037,66833
33018,596385,0.177737,27556,20481,48037,66815
33019,526192,0.156817,27500,20426,47926,65426
33020,526465,0.156899,27518,20463,47981,66759
33021,597846,0.178172,27518,20482,48000,66834
33022,736570,0.219515,27555,20463,48018,66796
33023,936211,0.279013,27537,20463,48000,66852
33024,1188458,0.354188,27481,20500,47981,66759
33025,1482628,0.441858,27555,20408,47963,66760
33026,1805637,0.538122,27704,20426,48130,66463
33027,2143130,0.638703,27500,20500,48000,66796
33028,2480500,0.739247,27556,20444,48000,66796
33029,2802708,0.835272,27537,20500,48037,66834
33030,3095905,0.922652,27481,20482,47963,66759
33031,3347836,0.997733,27519,20482,48001,65630
33032,3546573,1.056961,27630,20500,48130,66944
33033,3684171,1.097969,27556,20500,48056,66852
33034,3754192,1.118837,27574,20408,47982,66778
33035,3753960,1.118767,27444,20500,47944,66740
33036,3682780,1.097554,27500,20463,47963,66741
33037,3544369,1.056304,27537,20445,47982,66834
33038,3344605,0.996770,27574,20463,48037,66833
33039,3092527,0.921645,27556,20481,48037,65648
33040,2799002,0.834168,27574,20426,48000,66778
33041,2476589,0.738081,27611,20463,48074,66833
33042,2139144,0.637515,27537,20425,47962,66722
33043,1801652,0.536934,27500,20444,47944,66704
33044,1478982,0.440771,27593,20408,48001,66760
33045,1185303,0.353248,27556,20481,48037,66814
33046,933424,0.278182,27574,20389,47963,66741
33047,734486,0.218894,27556,20500,48056,66926
33048,596527,0.177779,27593,20481,48074,65611
33049,526152,0.156806,27519,20481,48000,66778
33050,526381,0.156874,27574,20500,48074,66870
33051,597604,0.178100,27537,20500,48037,66834
33052,735859,0.219303,27555,20463,48018,66796
33053,935292,0.278739,27556,20426,47982,66056
33054,1187409,0.353876,27519,20463,47982,66759
33055,1481450,0.441507,27556,20463,48019,66889
33056,1804150,0.537679,27574,20463,48037,66833
33057,2141574,0.638239,27518,20445,47963,66760
33058,2479059,0.738817,27574,20445,48019,66796
33059,2801331,0.834862,27611,20444,48055,66833
33060,3094616,0.922268,27556,20481,48037,66815
33061,3346793,0.997422,27574,20426,48000,65519
33062,3545990,1.056787,27556,20463,48019,66833
33063,3683973,1.097910,27519,20555,48074,66907
33064,3754355,1.118885,27518,20463,47981,66741
33065,3754369,1.118889,27537,20463,48000,66778
33066,3683371,1.097730,27555,20500,48055,66833
33067,3545237,1.056563,27574,20426,48000,66760
33068,3345570,0.997058,27574,20500,48074,66870
33069,3093560,0.921953,27555,20426,47981,65574
33070,2800082,0.834490,27574,20482,48056,66852
33071,2477613,0.738386,27556,20537,48093,66963
33072,2140149,0.637814,27482,20444,47926,66722
33073,1802653,0.537233,27574,20481,48055,66852
33074,1479796,0.441014,27574,20463,48037,66815
33075,1185830,0.353405,27537,20500,48037,66852
33076,933716,0.278269,27556,20444,48000,65555
33077,734514,0.218902,27574,20482,48056,66834
33078,596289,0.177708,27555,20445,48000,66778
33079,525672,0.156662,27574,20463,48037,66888
33080,525583,0.156636,27574,20463,48037,66778
33081,596560,0.177789,27556,20463,48019,66797
33082,734752,0.218973,27555,20426,47981,66777
33083,934051,0.278369,27518,20482,48000,66760
33084,1186025,0.353463,27537,20463,48000,66759
33085,1480083,0.441099,27519,20463,47982,65593
33086,1802831,0.537286,27629,20500,48129,67703
33087,2140313,0.637863,27537,20481,48018,65648
33088,2477869,0.738463,27555,20463,48018,66815
33089,2800274,0.834547,27518,20500,48018,66815
33090,3093594,0.921963,27538,20425,47963,66759
33091,3345843,0.997139,27556,20463,48019,66834
33092,3545320,1.056588,27574,20481,48055,66833
33093,3683719,1.097834,27481,20463,47944,66759
33094,3754475,1.118921,27574,20481,48055,66852
33095,3754746,1.119002,27574,20426,48000,65667
33096,3683971,1.097909,27500,20444,47944,66722
33097,3546057,1.056807,27519,20444,47963,66778
33098,3346664,0.997384,27537,20445,47982,66778
33099,3094759,0.922310,27500,20463,47963,66741
33100,2801410,0.834885,27574,20444,48018,66777
33101,2478994,0.738798,27574,20481,48055,66889
33102,2141589,0.638243,27537,20463,48000,66760
33103,1804098,0.537663,27592,20408,48000,66852
33104,1481172,0.441424,27519,20481,48000,65518
33105,1187216,0.353818,27500,20463,47963,66741
33106,935052,0.278667,27482,20463,47945,66741
33107,735655,0.219242,27556,20481,48037,66851
33108,597156,0.177966,27519,20481,48000,66778
33109,526342,0.156862,27574,20370,47944,66741
33110,526136,0.156801,27537,20482,48019,66815
33111,596999,0.177920,27537,20426,47963,66815
33112,734818,0.218993,27556,20444,48000,66796
33113,933734,0.278274,27519,20426,47945,66741
33114,1185332,0.353257,27518,20482,48000,65537
33115,1479185,0.440832,27537,20463,48000,66815
33116,1801896,0.537007,27555,20500,48055,66833
33117,2139363,0.637580,27556,20462,48018,66870
33118,2476898,0.738173,27574,20444,48018,66815
33119,2799400,0.834286,27537,20500,48037,66908
33120,3092823,0.921733,27537,20463,48000,66759
33121,3345314,0.996981,27574,20463,48037,66833
33122,3545008,1.056495,27537,20463,48000,65519
33123,3683518,1.097774,27537,20444,47981,66759
33124,3754349,1.118883,27555,20426,47981,66741
33125,3754727,1.118996,27537,20500,48037,66796
33126,3684129,1.097956,27481,20519,48000,66760
33127,3546383,1.056905,27575,20463,48038,66889
33128,3347217,0.997549,27519,20463,47982,66759
33129,3095720,0.922597,27537,20500,48037,66815
33130,2802688,0.835266,27556,20500,48056,66852
33131,2480523,0.739254,27537,20481,48018,65555
33132,2143025,0.638671,27555,20519,48074,66852
33133,1805469,0.538072,27556,20463,48019,66852
33134,1482380,0.441784,27574,20482,48056,66852
33135,1188262,0.354130,27518,20500,48018,66907
33136,935887,0.278916,27575,20463,48038,66834
33137,736362,0.219453,27574,20463,48037,65611
33138,597629,0.178107,27537,20482,48019,66815
33139,526554,0.156925,27593,20426,48019,66796
33140,525831,0.156710,27556,20500,48056,66852
33141,596187,0.177678,27555,20445,48000,66778
33142,733717,0.218665,27574,20463,48037,66796
33143,932407,0.277879,27555,20463,48018,66907
33144,1183891,0.352827,27537,20519,48056,66834
33145,1477547,0.440343,27556,20444,48000,65518
33146,1800208,0.536504,27592,20463,48055,66648
33147,2137631,0.637064,27537,20481,48018,66815
33148,2475109,0.737640,27519,20463,47982,66741
33149,2797656,0.833767,27537,20500,48037,66870
33150,3091255,0.921266,27555,20482,48037,66834
33151,3343894,0.996558,27555,20426,47981,66870
33152,3543908,1.056167,27519,20463,47982,66778
33153,3682829,1.097569,27500,20482,47982,66778
33154,3754088,1.118806,27593,20463,48056,65611
33155,3754795,1.119016,27574,20481,48055,66870
33156,3684658,1.098114,27482,20481,47963,66778
33157,3547108,1.057121,27518,20482,48000,66815
33158,3348227,0.997850,27537,20463,48000,66778
33159,3096586,0.922855,27556,20481,48037,66944
33160,2803414,0.835483,27556,20426,47982,66778
33161,2481216,0.739460,27500,20463,47963,66759
33162,2143758,0.638890,27556,20481,48037,65574
33163,1806176,0.538282,27537,20463,48000,66778
33164,1483082,0.441993,27556,20426,47982,66741
33165,1188904,0.354321,27500,20444,47944,66796
33166,936415,0.279073,27555,20445,48000,66797
33167,736649,0.219539,27537,20482,48019,66870
33168,597712,0.178132,27556,20463,48019,66778
33169,526419,0.156885,27555,20463,48018,66796
33170,525653,0.156657,27537,20407,47944,66722
33171,595944,0.177605,27555,20482,48037,66797
33172,733480,0.218594,27574,20389,47963,65518
33173,932222,0.277824,27518,20445,47963,66760
33174,1183598,0.352740,27592,20500,48092,66851
33175,1477277,0.440263,27537,20463,48000,66871
33176,1799771,0.536374,27556,20481,48037,66833
33177,2137061,0.636894,27518,20426,47944,66759
33178,2474675,0.737511,27555,20482,48037,66834
33179,2797264,0.833650,27537,20500,48037,66815
33180,3091054,0.921206,27574,20463,48037,65574
33181,3343741,0.996513,27519,20444,47963,66796
33182,3543666,1.056095,27574,20482,48056,66852
33183,3682528,1.097479,27555,20482,48037,66889
33184,3753691,1.118687,27500,20481,47981,66759
33185,3754719,1.118994,27518,20445,47963,66741
33186,3684634,1.098107,27537,20445,47982,66778
33187,3547466,1.057227,27575,20444,48019,66759
33188,3348702,0.997991,27519,20500,48019,66778
33189,3097380,0.923091,27537,20537,48074,65611
33190,2804450,0.835791,27574,20444,48018,66796
33191,2482346,0.739797,27500,20426,47926,66815
33192,2145004,0.639261,27500,20500,48000,66778
33193,1807392,0.538645,27518,20389,47907,66722
33194,1484344,0.442369,27518,20501,48019,66834
33195,1190003,0.354649,27518,20500,48018,66814
33196,937408,0.279369,27519,20481,48000,66778
33197,737498,0.219792,27537,20481,48018,65648
33198,598208,0.178280,27537,20482,48019,66834
33199,526689,0.156966,27537,20463,48000,66870
33200,525542,0.156624,27556,20463,48019,66815
33201,595446,0.177457,27537,20500,48037,66833
33202,732646,0.218346,27556,20426,47982,66760
33203,931198,0.277519,27537,20463,48000,66759
33204,1182454,0.352399,27593,20463,48056,66815
33205,1476002,0.439883,27574,20463,48037,65555
33206,1798501,0.535995,27648,20407,48055,67426
33207,2135872,0.636540,27482,20481,47963,66815
33208,2473515,0.737165,27556,20444,48000,66759
33209,2796189,0.833329,27519,20463,47982,66760
33210,3090063,0.920911,27519,20444,47963,65481
33211,3342871,0.996253,27519,20463,47982,66778
33212,3543039,1.055908,27518,20482,48000,66778
33213,3682178,1.097375,27537,20352,47889,66741
33214,3753662,1.118679,27574,20445,48019,66833
33215,3754837,1.119029,27556,20500,48056,66926
33216,3685042,1.098228,27500,20500,48000,66796
33217,3547976,1.057379,27556,20462,48018,66796
33218,3349398,0.998199,27592,20482,48074,66871
33219,3098050,0.923291,27537,20463,48000,65555
33220,2805029,0.835964,27555,20445,48000,66797
33221,2482943,0.739975,27593,20500,48093,66889
33222,2145594,0.639437,27556,20444,48000,66796
33223,1807955,0.538813,27574,20426,48000,66852
33224,1484751,0.442490,27574,20463,48037,66815
33225,1190439,0.354779,27537,20463,48000,66778
33226,937747,0.279470,27574,20445,48019,66796
33227,737550,0.219807,27555,20445,48000,65537
33228,598310,0.178310,27555,20537,48092,66907
33229,526758,0.156986,27500,20445,47945,66760
33230,525434,0.156592,27574,20463,48037,66777
33231,595201,0.177384,27500,20481,47981,66852
33232,732334,0.218253,27537,20482,48019,66797
33233,930624,0.277348,27537,20482,48019,66796
33234,1181691,0.352171,27519,20426,47945,66741
33235,1475170,0.439635,27592,20482,48074,65611
33236,1797441,0.535679,27500,20519,48019,66815
33237,2134678,0.636184,27537,20444,47981,66796
33238,2472370,0.736824,27556,20481,48037,66833
33239,2795035,0.832985,27537,20519,48056,67334
33240,3088872,0.920556,27556,20463,48019,65574
33241,3341739,0.995916,27555,20463,48018,66796
33242,3542026,1.055606,27556,20463,48019,66815
33243,3681299,1.097113,27537,20500,48037,66833
33244,3753036,1.118492,27574,20426,48000,66815
33245,3754498,1.118928,27537,20408,47945,66797
33246,3684990,1.098213,27555,20445,48000,66796
33247,3548054,1.057403,27555,20445,48000,66852
33248,3349678,0.998282,27500,20463,47963,65481
33249,3098694,0.923483,27500,20463,47963,66741
33250,2806027,0.836261,27574,20463,48037,66815
33251,2484265,0.740369,27555,20445,48000,66815
33252,2147038,0.639867,27519,20481,48000,66777
33253,1809501,0.539273,27537,20426,47963,66741
33254,1486279,0.442946,27574,20444,48018,66815
33255,1191721,0.355161,27537,20500,48037,66926
33256,938762,0.279773,27556,20481,48037,66833
33257,738530,0.220099,27538,20500,48038,65612
33258,599038,0.178527,27537,20518,48055,66851
33259,527072,0.157080,27537,20444,47981,66778
33260,525476,0.156604,27574,20463,48037,66797
33261,595022,0.177330,27575,20481,48056,66907
33262,731843,0.218106,27537,20444,47981,66759
33263,930044,0.277175,27537,20481,48018,66889
33264,1181019,0.351971,27556,20444,48000,65537
33265,1474324,0.439383,27518,20445,47963,66760
33266,1796811,0.535491,27630,20500,48130,66759
33267,2134144,0.636025,27537,20444,47981,66759
33268,2471797,0.736653,27612,20462,48074,66833
33269,2794542,0.832839,27518,20463,47981,66741
33270,3088614,0.920479,27518,20445,47963,66760
33271,3341727,0.995912,27556,20444,48000,66851
33272,3542224,1.055665,27518,20445,47963,66723
33273,3681769,1.097253,27537,20463,48000,66777
33274,3753752,1.118705,27500,20445,47945,66723
33275,3755388,1.119193,27574,20426,48000,65518
33276,3686075,1.098536,27537,20444,47981,66778
33277,3549465,1.057823,27519,20481,48000,66833
33278,3351270,0.998756,27556,20463,48019,66797
33279,3100283,0.923956,27556,20407,47963,66833
33280,2807675,0.836752,27574,20426,48000,66815
33281,2485862,0.740845,27574,20463,48037,66815
33282,2148593,0.640331,27537,20500,48037,66852
33283,1810849,0.539675,27611,20463,48074,65611
33284,1487366,0.443270,27556,20426,47982,66741
33285,1192664,0.355442,27519,20481,48000,66777
33286,939542,0.280005,27537,20444,47981,66778
33287,739028,0.220248,27556,20481,48037,66889
33288,599217,0.178581,27574,20426,48000,66796
33289,526933,0.157038,27556,20407,47963,66741
33290,525264,0.156541,27574,20482,48056,66834
33291,594623,0.177211,27518,20482,48000,66759
33292,731418,0.217980,27556,20389,47945,66704
33293,929394,0.276981,27500,20500,48000,65592
33294,1180140,0.351709,27481,20482,47963,66741
33295,1473145,0.439031,27555,20445,48000,66852
33296,1795352,0.535057,27556,20407,47963,66759
33297,2132631,0.635574,27537,20500,48037,66833
33298,2470258,0.736194,27574,20519,48093,66871
33299,2793243,0.832451,27537,20555,48092,66870
33300,3087292,0.920085,27574,20482,48056,66834
33301,3340630,0.995585,27555,20482,48037,65574
33302,3541423,1.055426,27556,20444,48000,66796
33303,3681170,1.097074,27518,20482,48000,66852
33304,3753344,1.118584,27574,20445,48019,66815
33305,3755124,1.119114,27574,20482,48056,66852
33306,3685916,1.098489,27537,20500,48037,66814
33307,3549479,1.057827,27555,20445,48000,66797
33308,3351459,0.998813,27555,20426,47981,65518
33309,3100705,0.924082,27481,20463,47944,66778
33310,2808074,0.836871,27537,20445,47982,66741
33311,2486317,0.740980,27574,20463,48037,66889
33312,2149092,0.640479,27555,20463,48018,66796
33313,1811388,0.539836,27519,20426,47945,66704
33314,1487877,0.443422,27556,20463,48019,66815
33315,1193031,0.355551,27593,20500,48093,66852
33316,939693,0.280050,27537,20445,47982,66759
33317,739030,0.220248,27555,20426,47981,66759
33318,599016,0.178521,27537,20408,47945,65482
33319,526574,0.156931,27556,20351,47907,66777
33320,524450,0.156298,27574,20500,48074,66889
33321,593628,0.176915,27537,20500,48037,66815
33322,730202,0.217617,27518,20426,47944,66741
33323,927979,0.276559,27500,20481,47981,66796
33324,1178751,0.351295,27481,20445,47926,66723
33325,1471856,0.438647,27519,20407,47926,66777
33326,1794158,0.534701,27685,20481,48166,66426
33327,2131466,0.635226,27574,20482,48056,66908
33328,2469167,0.735869,27556,20444,48000,66796
33329,2792036,0.832092,27611,20463,48074,66889
33330,3086328,0.919798,27556,20463,48019,65556
33331,3339851,0.995353,27593,20481,48074,66888
